game_id,game_date,team_name_ko,opp_team_name_ko,wF,wS,wI,dp5_actions,dp5_value,P1_sig,P1_target,P1_stage,P1_benefit,P1_inc_cost,P1_switch_cost,P1_fat_cost,P1_h,P1_l_PTI,P1_l_TSS,P1_l_SGP,P2_sig,P2_target,P2_stage,P2_benefit,P2_inc_cost,P2_switch_cost,P2_fat_cost,P2_h,P2_l_PTI,P2_l_TSS,P2_l_SGP,P3_sig,P3_target,P3_stage,P3_benefit,P3_inc_cost,P3_switch_cost,P3_fat_cost,P3_h,P3_l_PTI,P3_l_TSS,P3_l_SGP,P4_sig,P4_target,P4_stage,P4_benefit,P4_inc_cost,P4_switch_cost,P4_fat_cost,P4_h,P4_l_PTI,P4_l_TSS,P4_l_SGP,P5_sig,P5_target,P5_stage,P5_benefit,P5_inc_cost,P5_switch_cost,P5_fat_cost,P5_h,P5_l_PTI,P5_l_TSS,P5_l_SGP,dpP1,dpP2,dpP3,dpP4,dpP5,mean_abs_sig,dp_actions,dp_value,P1_dp_a,P1_fatigue_cost,P2_dp_a,P2_fatigue_cost,P3_dp_a,P3_fatigue_cost,P4_dp_a,P4_fatigue_cost,P5_dp_a,P5_fatigue_cost
126283,2024-03-01 5:00,포항 스틸러스,울산 HD FC,0.047074022,0.030004919,0.922921058,"[-1, 0, 0, 0, 0]",0.241580473,-0.640840154,-1,-0.64,-0.64,0,0.0,0.018829765,1.000008294,0,-2,0,-0.490840154,0,-0.49,-0.49,0,0.0,0.0,1.000211727,1,-2,0,-0.320420077,0,-0.32,-0.32,0,0.0,0.0,1.005378247,0,-1,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,-1,0,0,0,0,0.350420077,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-1.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126284,2024-03-01 7:30,대전 하나 시티즌,전북 현대 모터스,0.026872027,0.023439862,0.949688111,"[-1, -1, -1, -1, 0]",1.877080516,-0.909159846,-1,-0.91,-0.91,0,0.0,0.0107489,1.000008294,1,0,-2,-0.759159846,-1,-0.76,-0.76,0,0.0,0.010751087,1.000211727,2,0,-2,-0.909159846,-1,-0.91,-0.91,0,0.0,0.010806621,1.005378247,1,0,-2,-1.359159846,-1,-1.36,-1.36,0,0.0,0.012052844,1.121318838,-2,0,-2,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,-1,-1,-1,-1,0,0.787327877,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-3.9400000000000004,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126285,2024-03-02 5:00,FC서울,광주FC,0.075312627,0.044757892,0.879929481,"[0, 0, 0, 0, 0]",0.0,0.3,0,0.3,0.3,0,0.0,0.0,1.000008294,2,0,0,0.3,0,0.3,0.3,0,0.0,0.0,1.000211727,2,0,0,0.3,0,0.3,0.3,0,0.0,0.0,1.005378247,2,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.24,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126286,2024-03-02 7:30,수원FC,인천 유나이티드,0.236770444,0.050431965,0.712797592,"[0, 0, 0, 0, 0]",0.0,-0.170420077,0,-0.17,-0.17,0,0.0,0.0,1.000008294,1,-1,0,-0.320420077,0,-0.32,-0.32,0,0.0,0.0,1.000211727,0,-1,0,0.15,0,0.15,0.15,0,0.0,0.0,1.005378247,1,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.188168031,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-0.64,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126287,2024-03-02 7:30,제주SK FC,강원FC,0.066065337,0.041855159,0.892079504,"[0, 0, 0, 0, 0]",0.0,0.3,0,0.3,0.3,0,0.0,0.0,1.000008294,2,0,0,0.3,0,0.3,0.3,0,0.0,0.0,1.000211727,2,0,0,0.3,0,0.3,0.3,0,0.0,0.0,1.005378247,2,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.24,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126288,2024-03-03 5:00,김천 상무 프로축구단,대구FC,0.112827578,0.047138162,0.84003426,"[0, 0, 0, 0, 0]",0.0,0.3,0,0.3,0.3,0,0.0,0.0,1.000008294,2,0,0,0.15,0,0.15,0.15,0,0.0,0.0,1.000211727,1,0,0,0.3,0,0.3,0.3,0,0.0,0.0,1.005378247,2,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.21,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",0.44999999999999996,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126289,2024-03-09 5:00,전북 현대 모터스,수원FC,0.070467274,0.031789733,0.897742993,"[0, 0, 0, 0, 0]",0.0,-0.170420077,0,-0.17,-0.17,0,0.0,0.0,1.000008294,1,-1,0,0.0,0,0.0,0.0,0,0.0,0.0,1.000211727,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.005378247,0,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.094084015,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-0.47,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126290,2024-03-09 7:30,대구FC,포항 스틸러스,0.045150323,0.033519007,0.92133067,"[0, 0, 0, 0, 0]",0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.000008294,0,0,0,0.3,0,0.3,0.3,0,0.0,0.0,1.000211727,2,0,0,0.15,0,0.15,0.15,0,0.0,0.0,1.005378247,1,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.15,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",0.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126291,2024-03-09 7:30,울산 HD FC,김천 상무 프로축구단,0.082200535,0.044197965,0.8736015,"[0, 0, 0, 0, 0]",0.0,0.3,0,0.3,0.3,0,0.0,0.0,1.000008294,2,0,0,0.15,0,0.15,0.15,0,0.0,0.0,1.000211727,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.005378247,0,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.15,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",0.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126292,2024-03-10 5:00,대전 하나 시티즌,제주SK FC,0.026872027,0.023439862,0.949688111,"[0, 0, 0, 0, 0]",0.0,0.3,0,0.3,0.3,0,0.0,0.0,1.000008294,2,0,0,0.3,0,0.3,0.3,0,0.0,0.0,1.000211727,2,0,0,0.3,0,0.3,0.3,0,0.0,0.0,1.005378247,2,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.24,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126294,2024-03-10 7:00,인천 유나이티드,FC서울,0.021825671,0.025046708,0.953127621,"[1, 1, 1, 1, 1]",2.555824298,1.209159846,1,1.21,1.21,0,0.0,0.011349443,1.000008294,1,0,2,1.059159846,1,1.06,1.06,0,0.0,0.011351752,1.000211727,0,0,2,1.209159846,1,1.21,1.21,0,0.0,0.011410388,1.005378247,1,0,2,0.759159846,1,0.76,0.76,0,0.0,0.012726238,1.121318838,-2,0,2,1.059159846,1,1.06,1.06,0,0.0,0.020190788,1.779026108,0,0,2,1,1,1,1,1,1.059159846,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",5.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126293,2024-03-10 7:30,강원FC,광주FC,0.061188545,0.03615914,0.902652315,"[1, 0, 0, 0, 0]",0.366283489,0.940840154,1,0.94,0.94,0,0.0,0.031818307,1.000008294,2,2,0,0.15,0,0.15,0.15,0,0.0,0.0,1.000211727,1,0,0,0.3,0,0.3,0.3,0,0.0,0.0,1.005378247,2,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,1,0,0,0,0,0.338168031,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",1.0899999999999999,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126295,2024-03-16 5:00,강원FC,대전 하나 시티즌,0.061188545,0.03615914,0.902652315,"[1, 0, 0, 0, 0]",0.310653374,0.829579923,1,0.8300000000000001,0.8300000000000001,0,0.0,0.031818307,1.000008294,2,0,1,0.15,0,0.15,0.15,0,0.0,0.0,1.000211727,1,0,0,0.3,0,0.3,0.3,0,0.0,0.0,1.005378247,2,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,1,0,0,0,0,0.315915985,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",0.9800000000000001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126296,2024-03-16 7:30,수원FC,대구FC,0.236770444,0.050431965,0.712797592,"[1, 1, 1, 0, 1]",1.413147866,1.209159846,1,1.21,1.21,0,0.0,0.123121652,1.000008294,1,0,2,1.209159846,1,1.21,1.21,0,0.0,0.123146699,1.000211727,1,0,2,1.359159846,1,1.36,1.36,0,0.0,0.123782804,1.005378247,2,0,2,0.229579923,0,0.23000000000000004,0.23000000000000004,0,0.0,0.0,1.121318838,-2,0,1,0.529579923,1,0.53,0.53,0,0.0,0.219034816,1.779026108,0,0,1,1,1,1,0,1,0.907327877,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",4.54,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126297,2024-03-16 7:30,제주SK FC,FC서울,0.066065337,0.041855159,0.892079504,"[0, 0, 0, 0, 0]",0.0,0.3,0,0.3,0.3,0,0.0,0.0,1.000008294,2,0,0,0.15,0,0.15,0.15,0,0.0,0.0,1.000211727,1,0,0,0.15,0,0.15,0.15,0,0.0,0.0,1.005378247,1,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.18,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126299,2024-03-17 5:00,전북 현대 모터스,김천 상무 프로축구단,0.070467274,0.031789733,0.897742993,"[0, 0, 0, 0, 0]",0.0,0.3,0,0.3,0.3,0,0.0,0.0,1.000008294,2,0,0,0.3,0,0.3,0.3,0,0.0,0.0,1.000211727,2,0,0,0.3,0,0.3,0.3,0,0.0,0.0,1.005378247,2,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.24,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126298,2024-03-17 5:00,광주FC,포항 스틸러스,0.143064145,0.051850013,0.805085842,"[0, 0, 0, 0, 0]",0.0,0.15,0,0.15,0.15,0,0.0,0.0,1.000008294,1,0,0,0.15,0,0.15,0.15,0,0.0,0.0,1.000211727,1,0,0,0.3,0,0.3,0.3,0,0.0,0.0,1.005378247,2,0,0,0.3,0,0.3,0.3,0,0.0,0.0,1.121318838,2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.18,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",0.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126300,2024-03-17 7:30,인천 유나이티드,울산 HD FC,0.021825671,0.025046708,0.953127621,"[0, 0, 0, 0, 0]",0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.000008294,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.000211727,0,0,0,0.15,0,0.15,0.15,0,0.0,0.0,1.005378247,1,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.09,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-0.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126302,2024-03-30 5:00,대전 하나 시티즌,인천 유나이티드,0.026872027,0.023439862,0.949688111,"[1, 1, 1, 1, 0]",2.348982719,1.359159846,1,1.36,1.36,0,0.0,0.01397357,1.000008294,2,0,2,1.359159846,1,1.36,1.36,0,0.0,0.013976413,1.000211727,2,0,2,1.359159846,1,1.36,1.36,0,0.0,0.014048607,1.005378247,2,0,2,0.829579923,1,0.8300000000000001,0.8300000000000001,0,0.0,0.015668697,1.121318838,2,0,1,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,1,1,1,1,0,0.981411892,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",4.910000000000001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126301,2024-03-30 5:00,울산 HD FC,전북 현대 모터스,0.082200535,0.044197965,0.8736015,"[0, 0, 0, 0, 0]",0.0,0.3,0,0.3,0.3,0,0.0,0.0,1.000008294,2,0,0,0.15,0,0.15,0.15,0,0.0,0.0,1.000211727,1,0,0,0.3,0,0.3,0.3,0,0.0,0.0,1.005378247,2,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.21,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",0.44999999999999996,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126303,2024-03-30 7:30,포항 스틸러스,제주SK FC,0.047074022,0.030004919,0.922921058,"[0, 0, 0, 0, 0]",0.0,0.3,0,0.3,0.3,0,0.0,0.0,1.000008294,2,0,0,0.3,0,0.3,0.3,0,0.0,0.0,1.000211727,2,0,0,0.3,0,0.3,0.3,0,0.0,0.0,1.005378247,2,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.24,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126304,2024-03-30 7:30,김천 상무 프로축구단,수원FC,0.112827578,0.047138162,0.84003426,"[0, 0, 0, 0, 0]",0.0,-0.170420077,0,-0.17,-0.17,0,0.0,0.0,1.000008294,1,-1,0,0.15,0,0.15,0.15,0,0.0,0.0,1.000211727,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.005378247,0,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.124084015,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-0.32,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126305,2024-03-31 5:00,FC서울,강원FC,0.075312627,0.044757892,0.879929481,"[0, 0, 0, 0, 0]",0.0,0.3,0,0.3,0.3,0,0.0,0.0,1.000008294,2,0,0,0.3,0,0.3,0.3,0,0.0,0.0,1.000211727,2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.005378247,0,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.18,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126306,2024-03-31 7:30,대구FC,광주FC,0.045150323,0.033519007,0.92133067,"[1, 1, 1, 0, 0]",1.526135814,1.209159846,1,1.21,1.21,0,0.0,0.023478363,1.000008294,1,0,2,1.059159846,1,1.06,1.06,0,0.0,0.023483139,1.000211727,0,0,2,1.059159846,1,1.06,1.06,0,0.0,0.023604439,1.005378247,0,0,2,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,1,1,1,0,0,0.725495908,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",3.0300000000000002,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126308,2024-04-02 10:30,울산 HD FC,대전 하나 시티즌,0.082200535,0.044197965,0.8736015,"[0, 0, 0, 0, 0]",0.0,0.3,0,0.3,0.3,0,0.0,0.0,1.000008294,2,0,0,0.15,0,0.15,0.15,0,0.0,0.0,1.000211727,1,0,0,0.15,0,0.15,0.15,0,0.0,0.0,1.005378247,1,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.18,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126307,2024-04-02 10:30,수원FC,포항 스틸러스,0.236770444,0.050431965,0.712797592,"[0, 0, 0, 0, 0]",0.0,0.15,0,0.15,0.15,0,0.0,0.0,1.000008294,1,0,0,0.15,0,0.15,0.15,0,0.0,0.0,1.000211727,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.005378247,0,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.12,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126312,2024-04-03 10:30,대구FC,강원FC,0.045150323,0.033519007,0.92133067,"[-1, 0, 0, -1, 0]",0.618452683,-0.640840154,-1,-0.64,-0.64,0,0.0,0.018060279,1.000008294,0,-2,0,-0.340840154,0,-0.34,-0.34,0,0.0,0.0,1.000211727,2,-2,0,-0.340840154,0,-0.34,-0.34,0,0.0,0.0,1.005378247,2,-2,0,-0.940840154,-1,-0.94,-0.94,0,0.0,0.020251163,1.121318838,-2,-2,0,-0.320420077,0,-0.32,-0.32,0,0.0,0.0,1.779026108,0,-1,0,-1,0,0,-1,0,0.516756139,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-2.58,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126309,2024-04-03 10:30,인천 유나이티드,광주FC,0.021825671,0.025046708,0.953127621,"[-1, -1, -1, 0, 0]",1.587406674,-1.059159846,-1,-1.06,-1.06,0,0.0,0.008730341,1.000008294,0,0,-2,-1.059159846,-1,-1.06,-1.06,0,0.0,0.008732117,1.000211727,0,0,-2,-1.209159846,-1,-1.21,-1.21,0,0.0,0.008777222,1.005378247,-1,0,-2,-0.229579923,0,-0.23000000000000004,-0.23000000000000004,0,0.0,0.0,1.121318838,2,0,-1,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,-1,-1,-1,0,0,0.711411892,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-3.56,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126311,2024-04-03 10:30,전북 현대 모터스,제주SK FC,0.070467274,0.031789733,0.897742993,"[-1, -1, 0, 0, 0]",0.639200359,-0.759159846,-1,-0.76,-0.76,0,0.0,0.028187143,1.000008294,2,0,-2,-0.759159846,-1,-0.76,-0.76,0,0.0,0.028192877,1.000211727,2,0,-2,-0.229579923,0,-0.23000000000000004,-0.23000000000000004,0,0.0,0.0,1.005378247,2,0,-1,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,-1,-1,0,0,0,0.409579923,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-2.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126310,2024-04-03 10:30,김천 상무 프로축구단,FC서울,0.112827578,0.047138162,0.84003426,"[0, 0, 0, 0, 0]",0.0,0.15,0,0.15,0.15,0,0.0,0.0,1.000008294,1,0,0,0.3,0,0.3,0.3,0,0.0,0.0,1.000211727,2,0,0,0.3,0,0.3,0.3,0,0.0,0.0,1.005378247,2,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.21,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",0.44999999999999996,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126313,2024-04-06 5:00,수원FC,울산 HD FC,0.236770444,0.050431965,0.712797592,"[-1, -1, -1, -1, 0]",1.243493311,-0.85,-1,-0.8500000000000001,-0.8500000000000001,0,0.0,0.094708963,1.000008294,0,-1,-1,-1.0,-1,-1.0,-1.0,0,0.0,0.09472823,1.000211727,-1,-1,-1,-1.0,-1,-1.0,-1.0,0,0.0,0.095217541,1.005378247,-1,-1,-1,-0.620420077,-1,-0.62,-0.62,0,0.0,0.106198063,1.121318838,-2,-1,0,-0.320420077,0,-0.32,-0.32,0,0.0,0.0,1.779026108,0,-1,0,-1,-1,-1,-1,0,0.758168031,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-3.79,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126314,2024-04-06 7:30,제주SK FC,인천 유나이티드,0.066065337,0.041855159,0.892079504,"[0, 0, 0, 0, 0]",0.0,0.3,0,0.3,0.3,0,0.0,0.0,1.000008294,2,0,0,0.3,0,0.3,0.3,0,0.0,0.0,1.000211727,2,0,0,0.3,0,0.3,0.3,0,0.0,0.0,1.005378247,2,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.24,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126315,2024-04-06 7:30,광주FC,김천 상무 프로축구단,0.143064145,0.051850013,0.805085842,"[-1, -1, -1, -1, -1]",2.258078116,-0.909159846,-1,-0.91,-0.91,0,0.0,0.057226133,1.000008294,1,0,-2,-1.059159846,-1,-1.06,-1.06,0,0.0,0.057237774,1.000211727,0,0,-2,-0.909159846,-1,-0.91,-0.91,0,0.0,0.057533432,1.005378247,1,0,-2,-1.359159846,-1,-1.36,-1.36,0,0.0,0.064168208,1.121318838,-2,0,-2,-1.059159846,-1,-1.06,-1.06,0,0.0,0.10180594,1.779026108,0,0,-2,-1,-1,-1,-1,-1,1.059159846,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-5.300000000000001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126317,2024-04-07 5:00,FC서울,대구FC,0.075312627,0.044757892,0.879929481,"[0, 0, 0, 0, 0]",0.0,0.3,0,0.3,0.3,0,0.0,0.0,1.000008294,2,0,0,0.3,0,0.3,0.3,0,0.0,0.0,1.000211727,2,0,0,0.3,0,0.3,0.3,0,0.0,0.0,1.005378247,2,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.24,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126316,2024-04-07 5:00,강원FC,전북 현대 모터스,0.061188545,0.03615914,0.902652315,"[0, 0, 0, 0, 0]",0.0,0.15,0,0.15,0.15,0,0.0,0.0,1.000008294,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.000211727,0,0,0,0.15,0,0.15,0.15,0,0.0,0.0,1.005378247,1,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.12,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126318,2024-04-07 7:30,포항 스틸러스,대전 하나 시티즌,0.047074022,0.030004919,0.922921058,"[0, 0, 0, 0, 0]",0.0,0.15,0,0.15,0.15,0,0.0,0.0,1.000008294,1,0,0,0.15,0,0.15,0.15,0,0.0,0.0,1.000211727,1,0,0,0.3,0,0.3,0.3,0,0.0,0.0,1.005378247,2,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.18,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126320,2024-04-13 5:00,포항 스틸러스,FC서울,0.047074022,0.030004919,0.922921058,"[0, 0, 0, 0, 0]",0.0,0.3,0,0.3,0.3,0,0.0,0.0,1.000008294,2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.000211727,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.005378247,0,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.12,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126319,2024-04-13 5:00,광주FC,전북 현대 모터스,0.143064145,0.051850013,0.805085842,"[0, 0, 0, 0, 0]",0.0,0.3,0,0.3,0.3,0,0.0,0.0,1.000008294,2,0,0,0.3,0,0.3,0.3,0,0.0,0.0,1.000211727,2,0,0,0.15,0,0.15,0.15,0,0.0,0.0,1.005378247,1,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.21,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",0.44999999999999996,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
