game_id,team,opponent,dp_action_seq,Directness_P1,Directness_P2,Directness_P3,Directness_P4,Directness_P5,HighTO_P1,HighTO_P2,HighTO_P3,HighTO_P4,HighTO_P5,PPDA_P1,PPDA_P2,PPDA_P3,PPDA_P4,PPDA_P5,PressHeight_P1,PressHeight_P2,PressHeight_P3,PressHeight_P4,PressHeight_P5,Transition_P1,Transition_P2,Transition_P3,Transition_P4,Transition_P5,Route_P1,Route_P2,Route_P3,Route_P4,Route_P5,wF,wS,wI,dp5_value,dp5_actions,home_team_name_ko,away_team_name_ko,home_score,away_score,game_date,result,win,points,a1,a2,a3,a4,a5
126376,대전 하나 시티즌,대구FC,"[-1,-1,-1,-1,0]",9.720748511450385,10.045115007042256,13.003009039999997,13.48415988888889,8.803945263466833,17.0,12.0,8.0,4.0,11.77777777777778,1.7407407407407407,3.185185185185185,3.1052631578947367,1.135135135135135,1.4910327704527773,39.95297068518519,47.106086611111095,34.17620315789474,27.62787612162162,53.28987658316486,0.6842105263157895,0.6825396825396826,0.7758620689655172,0.775,0.4783889710878833,PASS_BUILD,PASS_BUILD,MIXED,PASS_BUILD,PASS_BUILD,0.026872027,0.023439862,0.949688111,2.477080516,"[-1, -1, -1, -1, 0]",대전 하나 시티즌,대구FC,1,0,2024-06-02 07:30:00,W,1,3,-1,-1,-1,-1,0
126377,강원FC,제주SK FC,"[0,0,0,0,0]",7.715686007462687,7.057584891304348,8.47721595,9.3067723,8.529973358788883,50.0,51.0,26.0,12.0,12.150943396226417,2.276315789473684,2.682926829268293,2.9344262295081966,1.5,1.7003263560778614,71.89718936842105,76.94904909146341,60.36838999180328,73.641357825,52.96916417856883,0.3582089552238806,0.3842105263157894,0.3219512195121951,0.3488372093023256,0.4779138699714785,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,0.061188545,0.03615914,0.902652315,0.0,"[0, 0, 0, 0, 0]",제주SK FC,강원FC,1,2,2024-06-02 07:30:00,W,1,3,0,0,0,0,0
126377,제주SK FC,강원FC,"[0,0,0,0,0]",8.5929088,8.745583017587942,8.688972139354838,8.89523578125,8.529973358788883,33.0,20.0,9.0,9.0,12.150943396226417,1.8888888888888888,2.770833333333333,2.433333333333333,1.5,1.7003263560778614,53.70836594375,55.20002643749999,41.95711117500001,58.24422975,52.96916417856883,0.6099585062240664,0.67601246105919,0.6511627906976745,0.723404255319149,0.4779138699714785,PASS_BUILD,PASS_BUILD,PASS_BUILD,MIXED,PASS_BUILD,0.066065337,0.041855159,0.892079504,0.0,"[0, 0, 0, 0, 0]",제주SK FC,강원FC,1,2,2024-06-02 07:30:00,L,0,0,0,0,0,0,0
126378,FC서울,광주FC,"[0,0,0,0,0]",10.557331974358975,10.699753098837208,10.140903076171876,10.363237765822786,9.575361222512688,13.0,16.0,24.0,13.0,11.607843137254902,3.695652173913044,2.883720930232558,1.873015873015873,1.3,1.5836875249626643,39.65997935869566,47.59380638372093,47.65550149999999,67.07949674999999,50.85219823770884,0.5796460176991151,0.6181818181818182,0.5511811023622047,0.6521739130434783,0.5133792013922754,PASS_BUILD,PASS_BUILD,PASS_BUILD,MIXED,PASS_BUILD,0.075312627,0.044757892,0.879929481,0.0,"[0, 0, 0, 0, 0]",FC서울,광주FC,1,2,2024-06-02 10:00:00,L,0,0,0,0,0,0,0
126378,광주FC,FC서울,"[0,0,0,0,0]",6.904595196969698,8.286684630000002,8.18533773076923,10.79722026923077,9.622769816319916,30.0,40.0,41.0,34.0,11.962264150943396,2.8181818181818183,2.1481481481481484,2.5774647887323945,2.361111111111111,1.4147977529383322,68.18799272727274,78.21117755305556,67.76142538732395,91.18054166666668,51.78279103647525,0.4037037037037037,0.3256880733944954,0.422680412371134,0.325,0.5041666845125591,PASS_BUILD,MIXED,PASS_BUILD,PASS_BUILD,PASS_BUILD,0.143064145,0.051850013,0.805085842,0.0,"[0, 0, 0, 0, 0]",FC서울,광주FC,1,2,2024-06-02 10:00:00,W,1,3,0,0,0,0,0
126379,대전 하나 시티즌,포항 스틸러스,"[0,0,0,0,0]",7.754631436363637,8.635705204918033,6.634998239130434,10.025535863636364,8.803945263466833,34.0,28.0,56.0,17.0,11.77777777777778,2.5428571428571427,4.479166666666667,2.050632911392405,2.44,1.4910327704527773,62.51894274000001,63.623186353125,75.56696048734177,72.64063715999998,53.28987658316486,0.3295454545454545,0.3418367346938775,0.3838383838383838,0.3820224719101123,0.4783889710878833,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,0.026872027,0.023439862,0.949688111,0.0,"[0, 0, 0, 0, 0]",포항 스틸러스,대전 하나 시티즌,1,1,2024-06-15 09:00:00,D,0,1,0,0,0,0,0
126379,포항 스틸러스,대전 하나 시티즌,"[1,1,0,0,1]",8.78937426847826,7.352627395859375,8.420569088235293,9.1498963828125,11.831498270313606,17.0,10.0,34.0,5.0,5.8,1.7352941176470589,2.543859649122807,1.7468354430379749,2.9473684210526314,1.5801085134908663,49.348887308823535,42.485037403421046,53.65874810126583,38.68607013157895,41.14160448319005,0.654275092936803,0.6509433962264151,0.6653543307086615,0.6666666666666666,0.7771401568043359,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,MIXED,0.047074022,0.030004919,0.922921058,0.778735228,"[1, 1, 0, 0, 1]",포항 스틸러스,대전 하나 시티즌,1,1,2024-06-15 09:00:00,D,0,1,1,1,0,0,1
126380,광주FC,김천 상무 프로축구단,"[0,0,0,0,0]",10.139848802898552,9.360186947368422,10.634243075342466,11.863941287234043,9.49809093742331,16.0,10.0,6.0,0.0,11.52,1.7833333333333334,1.381578947368421,2.914285714285714,1.608695652173913,1.7428235436615231,47.718499955,33.911619552631585,48.6922578,16.64642060869565,51.20299223163573,0.6455331412103746,0.6834862385321101,0.680672268907563,0.75,0.5435212319811761,MIXED,PASS_BUILD,PASS_BUILD,MIXED,PASS_BUILD,0.143064145,0.051850013,0.805085842,0.0,"[0, 0, 0, 0, 0]",광주FC,김천 상무 프로축구단,2,0,2024-06-15 10:00:00,W,1,3,0,0,0,0,0
126380,김천 상무 프로축구단,광주FC,"[-1,-1,-1,-1,0]",7.255143323076924,6.4973314875,9.108955125,6.49304482235294,9.49809093742331,37.0,33.0,31.0,6.0,11.52,2.6944444444444446,2.3220338983050848,3.217391304347826,2.0526315789473686,1.7428235436615231,65.45599179583331,64.91460327966101,73.08736095652174,49.54718447368421,51.20299223163573,0.3496932515337423,0.3024691358024691,0.4154929577464789,0.3333333333333333,0.5435212319811761,PASS_BUILD,MIXED,PASS_BUILD,MIXED,PASS_BUILD,0.112827578,0.047138162,0.84003426,1.648001383,"[-1, -1, -1, -1, 0]",광주FC,김천 상무 프로축구단,2,0,2024-06-15 10:00:00,L,0,0,-1,-1,-1,-1,0
126381,강원FC,수원FC,"[0,0,0,0,0]",9.153863062499996,10.847113317757012,12.236124226027396,16.41992975,9.575361222512688,17.0,5.0,10.0,3.0,11.607843137254902,2.5517241379310347,4.391304347826087,2.909090909090909,1.7142857142857142,1.5836875249626643,49.0588024137931,39.26574361956521,29.065812954545446,31.144115100000004,50.85219823770884,0.6381909547738693,0.6217616580310881,0.7094017094017094,0.6176470588235294,0.5133792013922754,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,0.061188545,0.03615914,0.902652315,0.0,"[0, 0, 0, 0, 0]",강원FC,수원FC,3,1,2024-06-15 11:00:00,W,1,3,0,0,0,0,0
126381,수원FC,강원FC,"[0,0,0,0,0]",6.893473488461539,7.579213528037383,5.959887623893806,6.790574583333333,9.622769816319916,26.0,13.0,21.0,7.0,11.962264150943396,2.6595744680851063,2.8085106382978724,1.1967213114754098,1.0,1.4147977529383322,69.23553960638297,50.35247889893617,52.6342627047541,49.0884666,51.78279103647525,0.3744292237442922,0.3918918918918919,0.3723723723723723,0.3861386138613861,0.5041666845125591,PASS_BUILD,PASS_BUILD,PASS_BUILD,MIXED,PASS_BUILD,0.236770444,0.050431965,0.712797592,0.0,"[0, 0, 0, 0, 0]",강원FC,수원FC,3,1,2024-06-15 11:00:00,L,0,0,0,0,0,0,0
126382,FC서울,울산 HD FC,"[0,0,0,0,0]",8.365015729411764,6.401548588235295,6.395246273684211,7.168325,9.575361222512688,38.0,38.0,31.0,17.0,11.607843137254902,1.4683544303797469,2.4246575342465757,2.2238805970149254,1.71875,1.5836875249626643,64.4586597341772,67.29123766438357,63.092428522388055,70.310145609375,50.85219823770884,0.3552123552123552,0.3214285714285714,0.3690036900369003,0.2948717948717949,0.5133792013922754,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,0.075312627,0.044757892,0.879929481,0.0,"[0, 0, 0, 0, 0]",울산 HD FC,FC서울,2,2,2024-06-16 09:00:00,D,0,1,0,0,0,0,0
126382,울산 HD FC,FC서울,"[0,0,0,0,0]",10.462849961538462,9.030165175438595,9.996445720930232,13.465238911764704,9.622769816319916,13.0,13.0,6.0,6.0,11.962264150943396,2.485294117647059,2.6619718309859155,2.901639344262295,3.6206896551724137,1.4147977529383322,43.225170727941176,44.910762676056336,39.21063179508197,41.64746322413792,51.78279103647525,0.6363636363636364,0.6853932584269663,0.677570093457944,0.6526315789473685,0.5041666845125591,PASS_BUILD,PASS_BUILD,PASS_BUILD,MIXED,PASS_BUILD,0.082200535,0.044197965,0.8736015,0.0,"[0, 0, 0, 0, 0]",울산 HD FC,FC서울,2,2,2024-06-16 09:00:00,D,0,1,0,0,0,0,0
126383,인천 유나이티드,전북 현대 모터스,"[0,0,0,0,0]",7.883939823529412,7.621502942307692,6.732892189655171,8.635647631578946,9.882663886805044,29.0,15.0,16.0,17.0,11.583333333333334,2.981132075471698,6.625,3.73469387755102,1.793103448275862,1.95276205886693,70.7317253207547,61.475340281250006,56.4334125,66.12984362068966,51.93318800178657,0.323943661971831,0.295,0.3,0.2558139534883721,0.5593716361373309,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,0.021825671,0.025046708,0.953127621,0.0,"[0, 0, 0, 0, 0]",전북 현대 모터스,인천 유나이티드,2,2,2024-06-16 09:00:00,D,0,1,0,0,0,0,0
126383,전북 현대 모터스,인천 유나이티드,"[1,1,1,1,1]",9.611745253521129,9.68050776724138,10.373790825000002,13.972540280487802,10.626012698759093,10.0,6.0,11.0,6.0,14.0,2.5,3.3255813953488373,1.917808219178082,1.4324324324324325,0.9138297961827374,38.25497535810811,43.55133153488372,42.24995868493152,32.79608708108108,43.58970377947801,0.6694915254237288,0.6038338658146964,0.5852713178294574,0.5783132530120482,0.5061400985813954,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,0.070467274,0.031789733,0.897742993,1.566588856,"[1, 1, 1, 1, 1]",전북 현대 모터스,인천 유나이티드,2,2,2024-06-16 09:00:00,D,0,1,1,1,1,1,1
126384,대구FC,제주SK FC,"[0,0,0,0,1]",9.405288,10.139103576,10.238065941860466,14.82999454054054,10.205944173945785,18.0,10.0,9.0,0.0,10.0,1.7373737373737377,1.8131868131868127,2.264705882352941,1.8148148148148149,1.6053240740740742,38.91458846969697,35.34384876923077,38.05445252205882,25.831414388888884,58.0588903125,0.6739130434782609,0.6807511737089202,0.7053140096618358,0.7142857142857143,0.7561516740621219,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,MIXED,0.045150323,0.033519007,0.92133067,0.245132796,"[0, 0, 0, 0, 1]",대구FC,제주SK FC,1,0,2024-06-16 10:00:00,W,1,3,0,0,0,0,1
126384,제주SK FC,대구FC,"[0,0,0,0,0]",6.560862,7.643167760869566,4.6690732846153855,7.571557736842102,8.529973358788883,42.0,27.0,28.0,8.0,12.150943396226417,1.776470588235294,2.0,2.073529411764706,1.9,1.7003263560778614,63.66491385882353,58.11858465000001,61.14184217647059,55.892163075000006,52.96916417856883,0.3167938931297709,0.3179916317991632,0.284,0.2702702702702703,0.4779138699714785,PASS_BUILD,PASS_BUILD,MIXED,PASS_BUILD,PASS_BUILD,0.066065337,0.041855159,0.892079504,0.0,"[0, 0, 0, 0, 0]",대구FC,제주SK FC,1,0,2024-06-16 10:00:00,L,0,0,0,0,0,0,0
126385,대구FC,전북 현대 모터스,"[0,0,0,0,0]",9.628764377483444,11.917413563207548,11.28484596904412,12.564441109756098,9.376212110272814,6.0,8.0,11.0,0.0,11.804878048780488,2.7580645161290325,2.769230769230769,2.548387096774193,1.4230769230769231,1.7248656173867036,38.97173623790323,32.37780348923077,42.86116833870969,22.84387450961539,51.27274930338775,0.6482213438735178,0.7407407407407407,0.7280701754385965,0.7719298245614035,0.5116565618207557,PASS_BUILD,PASS_BUILD,MIXED,PASS_BUILD,PASS_BUILD,0.045150323,0.033519007,0.92133067,0.0,"[0, 0, 0, 0, 0]",대구FC,전북 현대 모터스,3,0,2024-06-22 09:00:00,W,1,3,0,0,0,0,0
126385,전북 현대 모터스,대구FC,"[-1,-1,0,0,0]",6.387975769736843,6.020748115384616,7.140657693750001,6.822423485294118,8.803945263466833,31.0,27.0,23.0,6.0,11.77777777777778,2.3424657534246576,1.356164383561644,1.6136363636363635,1.3333333333333333,1.4910327704527773,58.03014863013699,58.51627015068493,60.54575982954545,50.94561885,53.28987658316486,0.3279352226720647,0.3574007220216607,0.3577586206896552,0.3333333333333333,0.4783889710878833,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,0.070467274,0.031789733,0.897742993,0.714200359,"[-1, -1, 0, 0, 0]",대구FC,전북 현대 모터스,3,0,2024-06-22 09:00:00,L,0,0,-1,-1,0,0,0
126386,광주FC,대전 하나 시티즌,"[-1,0,0,0,0]",7.228826127049181,6.745944000000001,7.636220711538461,4.455453187499998,8.447784614208544,24.0,28.0,34.0,7.0,11.225806451612904,3.1346153846153846,3.976744186046512,3.0576923076923075,3.769230769230769,1.7363286790799803,59.70350521153846,72.72388810465117,74.47627473461537,62.770088769230775,54.55312939638978,0.4102564102564102,0.4094202898550724,0.36,0.2941176470588235,0.4959141981293301,PASS_BUILD,PASS_BUILD,PASS_BUILD,MIXED,PASS_BUILD,0.143064145,0.051850013,0.805085842,0.159493919,"[-1, 0, 0, 0, 0]",대전 하나 시티즌,광주FC,2,1,2024-06-22 10:00:00,L,0,0,-1,0,0,0,0
126386,대전 하나 시티즌,광주FC,"[0,0,0,0,0]",8.876490540441177,9.283630374087592,10.205472590697676,10.197403125,9.845941621059792,9.0,8.0,14.0,7.0,12.903225806451612,3.111111111111111,5.055555555555555,2.534482758620689,0.8461538461538461,1.821609373242405,31.915931816666664,39.203894625,50.2937850775862,52.70231884615384,56.67046341391474,0.6457399103139013,0.5905511811023622,0.6096491228070176,0.64,0.4794266057431052,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,0.026872027,0.023439862,0.949688111,0.0,"[0, 0, 0, 0, 0]",대전 하나 시티즌,광주FC,2,1,2024-06-22 10:00:00,W,1,3,0,0,0,0,0
126387,강원FC,김천 상무 프로축구단,"[0,0,0,0,0]",9.822166666666666,8.732261928082192,9.134009347826083,13.062586278688524,9.575361222512688,6.0,19.0,7.0,21.0,11.607843137254902,2.0,1.7727272727272727,2.26,0.6888888888888889,1.5836875249626643,29.23279394736842,45.21823918181818,35.9959782,53.64196693333332,50.85219823770884,0.6373239436619719,0.62,0.6956521739130435,0.6571428571428571,0.5133792013922754,PASS_BUILD,PASS_BUILD,PASS_BUILD,MIXED,PASS_BUILD,0.061188545,0.03615914,0.902652315,0.0,"[0, 0, 0, 0, 0]",강원FC,김천 상무 프로축구단,2,3,2024-06-22 10:00:00,L,0,0,0,0,0,0,0
126387,김천 상무 프로축구단,강원FC,"[0,0,0,0,0]",6.8297368404255305,6.699808439423078,6.503758100000001,5.494189166666662,9.622769816319916,23.0,35.0,31.0,33.0,11.962264150943396,3.064516129032258,2.7857142857142856,2.523809523809524,1.1886792452830188,1.4147977529383322,53.60712795967742,67.6918798125,65.00047571666667,70.15988977358491,51.78279103647525,0.3038674033149171,0.3470588235294117,0.2849162011173184,0.3725490196078431,0.5041666845125591,PASS_BUILD,PASS_BUILD,PASS_BUILD,MIXED,PASS_BUILD,0.112827578,0.047138162,0.84003426,0.0,"[0, 0, 0, 0, 0]",강원FC,김천 상무 프로축구단,2,3,2024-06-22 10:00:00,W,1,3,0,0,0,0,0
126388,FC서울,수원FC,"[0,0,0,0,0]",8.721228853691276,9.297312172661872,9.17221396491228,11.807145144827588,9.575361222512688,19.0,10.0,9.0,1.0,11.607843137254902,2.3943661971830985,4.083333333333333,1.803030303030303,1.9142857142857144,1.5836875249626643,40.893012802816905,46.87229837500001,33.13321718636363,18.75501558,50.85219823770884,0.6363636363636364,0.6740088105726872,0.6524822695035462,0.6595744680851063,0.5133792013922754,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,0.075312627,0.044757892,0.879929481,0.0,"[0, 0, 0, 0, 0]",FC서울,수원FC,3,0,2024-06-22 11:00:00,W,1,3,0,0,0,0,0
126388,수원FC,FC서울,"[-1,-1,-1,0,0]",5.907858575581395,6.160840528301888,5.440113913043478,5.696921086956523,9.622769816319916,43.0,34.0,31.0,5.0,11.962264150943396,2.7058823529411766,2.412698412698413,3.111111111111111,1.1538461538461535,1.4147977529383322,67.63037823088236,65.14088066666667,59.82260099999999,39.53098396153847,51.78279103647525,0.3501945525291828,0.3978494623655914,0.2956989247311828,0.2745098039215686,0.5041666845125591,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,0.236770444,0.050431965,0.712797592,0.748641182,"[-1, -1, -1, 0, 0]",FC서울,수원FC,3,0,2024-06-22 11:00:00,L,0,0,-1,-1,-1,0,0
126389,인천 유나이티드,포항 스틸러스,"[0,0,0,0,0]",8.667879875838926,8.939211511363638,7.876846715425532,10.567349930232558,8.803945263466833,1.0,3.0,8.0,3.0,11.77777777777778,4.618181818181818,4.6875,3.857142857142857,2.259259259259259,1.4910327704527773,32.311358290909084,32.697230781250006,32.91499478571429,29.320418555555555,53.28987658316486,0.6408163265306123,0.7061855670103093,0.652317880794702,0.7230769230769231,0.4783889710878833,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,0.021825671,0.025046708,0.953127621,0.0,"[0, 0, 0, 0, 0]",인천 유나이티드,포항 스틸러스,1,3,2024-06-23 09:00:00,L,0,0,0,0,0,0,0
126389,포항 스틸러스,인천 유나이티드,"[1,1,0,0,1]",7.135342091911764,7.904429079661018,8.80783535483871,8.124405130434779,11.831498270313606,14.0,18.0,30.0,13.0,5.8,3.018181818181818,2.5849056603773586,3.830188679245283,1.6153846153846154,1.5801085134908663,49.42928492727273,53.700412500000006,63.13253852830188,65.28752636538461,41.14160448319005,0.4022346368715084,0.363905325443787,0.3633093525179856,0.2717391304347826,0.7771401568043359,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,MIXED,0.047074022,0.030004919,0.922921058,0.853735228,"[1, 1, 0, 0, 1]",인천 유나이티드,포항 스틸러스,1,3,2024-06-23 09:00:00,W,1,3,1,1,0,0,1
126390,울산 HD FC,제주SK FC,"[0,0,0,0,0]",6.397768073529413,6.360686314285714,6.8336277058823525,4.837252874999998,9.622769816319916,33.0,20.0,33.0,28.0,11.962264150943396,2.0338983050847457,2.176470588235294,2.235294117647059,1.4651162790697674,1.4147977529383322,66.66108678813559,60.568444238235294,70.29430542647059,69.1706656883721,51.78279103647525,0.3427672955974842,0.3604240282685512,0.3393939393939394,0.2912621359223301,0.5041666845125591,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,0.082200535,0.044197965,0.8736015,0.0,"[0, 0, 0, 0, 0]",제주SK FC,울산 HD FC,2,3,2024-06-23 09:00:00,W,1,3,0,0,0,0,0
126390,제주SK FC,울산 HD FC,"[-1,-1,-1,0,0]",9.615560213114756,11.583365052777776,13.033437694565215,11.982251500000002,9.575361222512688,11.0,10.0,16.0,18.0,11.607843137254902,3.515625,4.475,2.347826086956522,1.3137254901960784,1.5836875249626643,39.39116732578125,43.72739587125,46.16706195652175,49.08423289552587,50.85219823770884,0.7219251336898396,0.7267441860465116,0.5697674418604651,0.7450980392156863,0.5133792013922754,PASS_BUILD,PASS_BUILD,PASS_BUILD,MIXED,PASS_BUILD,0.066065337,0.041855159,0.892079504,1.460813144,"[-1, -1, -1, 0, 0]",제주SK FC,울산 HD FC,2,3,2024-06-23 09:00:00,L,0,0,-1,-1,-1,0,0
126391,광주FC,수원FC,"[-1,-1,-1,-1,-1]",8.85446666292135,7.860299708333334,6.779566358108108,6.499285434782609,8.079404478670286,25.0,30.0,32.0,2.0,12.3,2.537037037037037,2.344262295081968,1.2463768115942029,0.5333333333333333,1.7584651068140773,61.882026888888895,63.02925265573771,56.0783942326087,41.93636300000001,54.16196334621743,0.3831417624521073,0.3247863247863248,0.3111111111111111,0.3164556962025316,0.472812106209453,PASS_BUILD,PASS_BUILD,MIXED,MIXED,MIXED,0.143064145,0.051850013,0.805085842,1.424968462,"[-1, -1, -1, -1, -1]",수원FC,광주FC,1,0,2024-06-25 10:30:00,L,0,0,-1,-1,-1,-1,-1
126391,수원FC,광주FC,"[0,0,0,0,0]",12.137998384615384,11.913164507661287,11.392650804347824,19.158556666666662,9.49809093742331,10.0,11.0,11.0,0.0,11.52,2.716666666666667,2.5689655172413794,2.183098591549296,2.1904761904761907,1.7428235436615231,35.103217625,39.28074912155172,30.4085879556338,15.3659865,51.20299223163573,0.5577889447236181,0.6291079812206573,0.6370967741935484,1.0,0.5435212319811761,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,0.236770444,0.050431965,0.712797592,0.0,"[0, 0, 0, 0, 0]",수원FC,광주FC,1,0,2024-06-25 10:30:00,W,1,3,0,0,0,0,0
126392,김천 상무 프로축구단,대전 하나 시티즌,"[0,0,0,0,0]",9.135678377300612,7.646867676845638,9.549352009615385,13.996328499999995,8.447784614208544,20.0,10.0,23.0,2.0,11.225806451612904,1.9565217391304348,2.6666666666666665,2.183333333333333,1.3,1.7363286790799803,49.03065558695652,36.03543745869565,53.39052285,36.936201225000005,54.55312939638978,0.6545454545454545,0.6808510638297872,0.6567164179104478,0.5370370370370371,0.4959141981293301,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,0.112827578,0.047138162,0.84003426,0.0,"[0, 0, 0, 0, 0]",김천 상무 프로축구단,대전 하나 시티즌,2,0,2024-06-25 10:30:00,W,1,3,0,0,0,0,0
126392,대전 하나 시티즌,김천 상무 프로축구단,"[0,0,0,0,0]",8.498255195652174,8.417736047368422,6.471867850000001,8.482868333333336,9.845941621059792,44.0,35.0,46.0,6.0,12.903225806451612,2.185185185185185,2.583333333333333,2.5454545454545454,1.85,1.821609373242405,68.74501355555556,63.985796,75.42677418181819,60.5411457,56.67046341391474,0.37,0.3984674329501915,0.3333333333333333,0.375,0.4794266057431052,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,0.026872027,0.023439862,0.949688111,0.0,"[0, 0, 0, 0, 0]",김천 상무 프로축구단,대전 하나 시티즌,2,0,2024-06-25 10:30:00,L,0,0,0,0,0,0,0
126393,대구FC,울산 HD FC,"[0,0,0,0,0]",6.150415021739132,5.247643196808511,6.396824629054053,6.800235,9.575361222512688,36.0,25.0,36.0,6.0,11.607843137254902,2.27536231884058,1.420289855072464,1.3026315789473684,3.333333333333333,1.5836875249626643,63.04703239130436,60.53145462608695,60.558626763157896,74.63158966666667,50.85219823770884,0.35,0.4,0.33203125,0.3269230769230769,0.5133792013922754,PASS_BUILD,PASS_BUILD,PASS_BUILD,MIXED,PASS_BUILD,0.045150323,0.033519007,0.92133067,0.0,"[0, 0, 0, 0, 0]",울산 HD FC,대구FC,1,0,2024-06-26 10:30:00,L,0,0,0,0,0,0,0
126393,울산 HD FC,대구FC,"[0,0,0,0,0]",10.38925832231405,10.441443189130434,11.671045516666664,10.342659444444442,9.622769816319916,8.0,9.0,15.0,3.0,11.962264150943396,2.672727272727273,2.3835616438356166,2.216867469879518,1.55,1.4147977529383322,45.102260509090925,41.4612563630137,40.87927078554216,45.455783100000005,51.78279103647525,0.6190476190476191,0.7027027027027027,0.6503067484662577,0.7209302325581395,0.5041666845125591,PASS_BUILD,PASS_BUILD,MIXED,PASS_BUILD,PASS_BUILD,0.082200535,0.044197965,0.8736015,0.0,"[0, 0, 0, 0, 0]",울산 HD FC,대구FC,1,0,2024-06-26 10:30:00,W,1,3,0,0,0,0,0
126394,전북 현대 모터스,포항 스틸러스,"[0,0,0,0,0]",9.270613141791046,9.264299847457629,10.78477753125,9.54175696551724,8.803945263466833,8.0,11.0,17.0,6.0,11.77777777777778,3.8947368421052633,4.137931034482759,3.02,1.3076923076923077,1.4910327704527773,40.03169450000001,37.77771103448276,42.49065282000001,48.23392269230769,53.28987658316486,0.6074380165289256,0.6898395721925134,0.6616161616161617,0.6363636363636364,0.4783889710878833,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,0.070467274,0.031789733,0.897742993,0.0,"[0, 0, 0, 0, 0]",전북 현대 모터스,포항 스틸러스,1,1,2024-06-26 10:30:00,D,0,1,0,0,0,0,0
126394,포항 스틸러스,전북 현대 모터스,"[0,0,0,0,0]",7.139858912621358,7.419550653846151,6.111245888059702,3.4910137500000005,9.376212110272814,21.0,34.0,34.0,15.0,11.804878048780488,2.864406779661017,1.955223880597015,2.5660377358490565,1.947368421052632,1.7248656173867036,56.52040906779661,60.674573149253725,73.4249515471698,77.02326118421051,51.27274930338775,0.3214285714285714,0.3579545454545454,0.3173913043478261,0.1428571428571428,0.5116565618207557,PASS_BUILD,PASS_BUILD,PASS_BUILD,MIXED,PASS_BUILD,0.047074022,0.030004919,0.922921058,0.0,"[0, 0, 0, 0, 0]",전북 현대 모터스,포항 스틸러스,1,1,2024-06-26 10:30:00,D,0,1,0,0,0,0,0
126395,FC서울,강원FC,"[-1,-1,-1,-1,0]",8.890477749999999,8.663249911242604,8.941028550955412,8.63924807522124,8.529973358788883,17.0,5.0,5.0,2.0,12.150943396226417,1.694915254237288,2.5294117647058822,2.1,2.36,1.7003263560778614,47.626685364406775,33.35288394117647,42.266881125,41.26522848,52.96916417856883,0.5907473309608541,0.6325088339222615,0.6240601503759399,0.6685082872928176,0.4779138699714785,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,0.075312627,0.044757892,0.879929481,2.164690359,"[-1, -1, -1, -1, 0]",FC서울,강원FC,2,0,2024-06-26 10:30:00,W,1,3,-1,-1,-1,-1,0
126395,강원FC,FC서울,"[0,0,0,0,0]",7.841710066981133,5.695001469230771,7.0626595454545456,9.331451499999998,8.529973358788883,36.0,20.0,37.0,14.0,12.150943396226417,3.333333333333333,3.396551724137931,3.2033898305084745,4.0,1.7003263560778614,67.1020488425,55.45589935344828,68.57378155932204,65.97258620689655,52.96916417856883,0.3856209150326797,0.3505154639175257,0.2700729927007299,0.297029702970297,0.4779138699714785,PASS_BUILD,PASS_BUILD,MIXED,PASS_BUILD,PASS_BUILD,0.061188545,0.03615914,0.902652315,0.0,"[0, 0, 0, 0, 0]",FC서울,강원FC,2,0,2024-06-26 10:30:00,L,0,0,0,0,0,0,0
